Locus,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name
4234025,1338,Achatocarpus praecox,58638-1,Achatocarpaceae,Achatocarpus,praecox,,False,Achatocarpus praecox
4234026,1389,Phaulothamnus spinescens,327318-2,Achatocarpaceae,Phaulothamnus,spinescens,,False,Phaulothamnus spinescens
4226654,1389,Acorus calamus var. americanus,60458986-2,Acoraceae,Acorus,calamus,americanus,False,Acorus americanus
4274723,1260,Acorus calamus var. americanus,60458986-2,Acoraceae,Acorus,calamus,americanus,False,Acorus americanus
5586773,1389,Acorus calamus,84009-1,Acoraceae,Acorus,calamus,,False,Acorus calamus
4274730,1263,Acorus calamus,84009-1,Acoraceae,Acorus,calamus,,False,Acorus calamus
4226658,1266,Acorus calamus var. angustatus,77188885-1,Acoraceae,Acorus,calamus,angustatus,False,Acorus tatarinowii
4226657,1233,Acorus gramineus,84019-1,Acoraceae,Acorus,gramineus,,False,Acorus gramineus
4274739,1260,Acorus gramineus,84019-1,Acoraceae,Acorus,gramineus,,False,Acorus gramineus
4274748,1260,Acorus calamus var. angustatus,77188885-1,Acoraceae,Acorus,calamus,angustatus,False,Acorus tatarinowii
4245938,1389,Actinidia chinensis,828396-1,Actinidiaceae,Actinidia,chinensis,,False,Actinidia chinensis
4245980,1389,Clematoclethra scandens subsp. actinidioides,955273-1,Actinidiaceae,Clematoclethra,scandens,actinidioides,False,Clematoclethra lasioclada
4245982,1326,Saurauia napaulensis,829373-1,Actinidiaceae,Saurauia,napaulensis,,False,Saurauia napaulensis
4226642,1311,Aextoxicon punctatum,338257-1,Aextoxicaceae,Aextoxicon,punctatum,,False,Aextoxicon punctatum
6214691,1323,Carpobrotus edulis,1200427-2,Aizoaceae,Carpobrotus,edulis,,False,Carpobrotus edulis
4234054,1383,Mesembryanthemum parviflorum,363249-1,Aizoaceae,Mesembryanthemum,parviflorum,,False,Psilocaulon parviflorum
4234065,1317,Zaleya pentandra,58128-1,Aizoaceae,Zaleya,pentandra,,False,Zaleya pentandra
5552795,1389,Carpobrotus chilensis,47672-2,Aizoaceae,Carpobrotus,chilensis,,False,Carpobrotus chilensis
4234055,1389,Ruschia brakdamensis,364218-1,Aizoaceae,Ruschia,brakdamensis,,False,Ruschia brakdamensis
4234059,1389,Tetragonia sp.,16364-1,Aizoaceae,Tetragonia,,,False,Tetragonia sp.
4234029,1389,Carpanthea pomeridiana,360771-1,Aizoaceae,Carpanthea,pomeridiana,,False,Carpanthea pomeridiana
4234051,1356,Mesembryanthemum crystallinum,362764-1,Aizoaceae,Mesembryanthemum,crystallinum,,False,Mesembryanthemum crystallinum
4234058,1349,Sesuvium verrucosum,322563-2,Aizoaceae,Sesuvium,verrucosum,,False,Sesuvium verrucosum
4234041,1349,Aizoon pubescens,322562-2,Aizoaceae,Aizoon,pubescens,,False,Galenia pubescens
4234032,1389,Carpobrotus edulis,1200427-2,Aizoaceae,Carpobrotus,edulis,,False,Carpobrotus edulis
4234064,1377,Trichodiadema barbatum,364874-1,Aizoaceae,Trichodiadema,barbatum,,False,Trichodiadema barbatum
4234056,1389,Saphesia flaccida,364550-1,Aizoaceae,Saphesia,flaccida,,False,Saphesia flaccida
4234063,1389,Trianthema portulacastrum,322565-2,Aizoaceae,Trianthema,portulacastrum,,False,Trianthema portulacastrum
4234052,1356,Mesembryanthemum nodiflorum,363203-1,Aizoaceae,Mesembryanthemum,nodiflorum,,False,Mesembryanthemum nodiflorum
4234062,1317,Trianthema portulacastrum,322565-2,Aizoaceae,Trianthema,portulacastrum,,False,Trianthema portulacastrum
4234030,1356,Carpobrotus acinaciformis,360773-1,Aizoaceae,Carpobrotus,acinaciformis,,False,Carpobrotus acinaciformis
4234050,1347,Lithops sp.,16237-1,Aizoaceae,Lithops,,,False,Lithops sp.
4234057,1317,Sesuvium portulacastrum,235145-2,Aizoaceae,Sesuvium,portulacastrum,,False,Sesuvium portulacastrum
4234036,1389,Delosperma echinatum,361486-1,Aizoaceae,Delosperma,echinatum,,False,Delosperma echinatum
4234038,1389,Disphyma crassifolium,361626-1,Aizoaceae,Disphyma,crassifolium,,False,Disphyma crassifolium
4234049,1368,Lampranthus filicaulis,362219-1,Aizoaceae,Lampranthus,filicaulis,,False,Lampranthus filicaulis
4234060,1356,Tetragonia tetragonoides,364795-1,Aizoaceae,Tetragonia,tetragonoides,,False,Tetragonia tetragonioides
4234061,1355,Tetragonia tetragonoides,364795-1,Aizoaceae,Tetragonia,tetragonoides,,False,Tetragonia tetragonioides
4234027,1389,Acrosanthes teretifolia,360449-1,Aizoaceae,Acrosanthes,teretifolia,,False,Acrosanthes teretifolia
4234037,1356,Disphyma crassifolium,361626-1,Aizoaceae,Disphyma,crassifolium,,False,Disphyma crassifolium
4252015,1389,Akania bidwillii,946988-1,Akaniaceae,Akania,bidwillii,,False,Akania bidwillii
4252016,1389,Bretschneidera sinensis,782165-1,Akaniaceae,Bretschneidera,sinensis,,False,Bretschneidera sinensis
5558494,1344,Hydrocleys martii,278481-2,Alismataceae,Hydrocleys,martii,,False,Hydrocleys martii
5558493,1275,Alisma triviale,8516-2,Alismataceae,Alisma,triviale,,False,Alisma triviale
4226671,1308,Sagittaria sagittifolia,30074004-2,Alismataceae,Sagittaria,sagittifolia,,False,Sagittaria sagittifolia
4226666,1329,Limnocharis flava,58404-1,Alismataceae,Limnocharis,flava,,False,Limnocharis flava
4238212,1389,Platyspermation crassifolium,600601-1,Alseuosmiaceae,Platyspermation,crassifolium,,False,Platyspermation crassifolium
4233273,1338,Crispiloba disperma,913843-1,Alseuosmiaceae,Crispiloba,disperma,,False,Crispiloba disperma
4229971,1386,Bomarea edulis,63283-1,Alstroemeriaceae,Bomarea,edulis,,False,Bomarea hirtella
4229961,1341,Alstroemeria sp.,62457-1,Alstroemeriaceae,Alstroemeria,,,True,Alstroemeria aurea
5563268,1215,Bomarea edulis,63283-1,Alstroemeriaceae,Bomarea,edulis,,False,Bomarea hirtella
5563267,1215,Alstroemeria sp.,62457-1,Alstroemeriaceae,Alstroemeria,,,True,Alstroemeria aurea
5585199,1275,Drymophila moorei,534598-1,Alstroemeriaceae,Drymophila,moorei,,False,Drymophila moorei
4229974,1353,Drymophila moorei,534598-1,Alstroemeriaceae,Drymophila,moorei,,False,Drymophila moorei
4229978,1402,Luzuriaga radicans,279952-2,Alstroemeriaceae,Luzuriaga,radicans,,False,Luzuriaga radicans
5563271,1215,Drymophila cyanocarpa,534597-1,Alstroemeriaceae,Drymophila,cyanocarpa,,False,Drymophila cyanocarpa
5563270,1215,Luzuriaga radicans,279952-2,Alstroemeriaceae,Luzuriaga,radicans,,False,Luzuriaga radicans
5563269,1215,Bomarea ovallei,1018294-1,Alstroemeriaceae,Bomarea,ovallei,,False,Leontochir ovallei
4229973,1344,Drymophila cyanocarpa,534597-1,Alstroemeriaceae,Drymophila,cyanocarpa,,False,Drymophila cyanocarpa
4229976,1389,Luzuriaga parviflora,538020-1,Alstroemeriaceae,Luzuriaga,parviflora,,False,Luzuriaga parviflora
4251939,1396,Liquidambar excelsa,58631-1,Altingiaceae,Liquidambar,excelsa,,False,Altingia excelsa
4251937,1377,Liquidambar excelsa,58631-1,Altingiaceae,Liquidambar,excelsa,,False,Altingia excelsa
4251940,1380,Liquidambar gracilipes,77134709-1,Altingiaceae,Liquidambar,gracilipes,,False,Altingia gracilipes
4251948,1389,Liquidambar formosana,430709-1,Altingiaceae,Liquidambar,formosana,,False,Liquidambar formosana
4251946,1389,Liquidambar formosana,430709-1,Altingiaceae,Liquidambar,formosana,,False,Liquidambar formosana
4251936,1389,Liquidambar chinensis,430707-1,Altingiaceae,Liquidambar,chinensis,,False,Altingia chinensis
4251949,1380,Liquidambar styraciflua,430718-1,Altingiaceae,Liquidambar,styraciflua,,False,Liquidambar macrophylla
4251941,1380,Liquidambar obovata,77134711-1,Altingiaceae,Liquidambar,obovata,,False,Altingia obovata
4251943,1389,Liquidambar sp.,30008300-2,Altingiaceae,Liquidambar,,,False,Altingia sp.
4251942,1380,Liquidambar siamensis,77134713-1,Altingiaceae,Liquidambar,siamensis,,False,Altingia siamensis
4251944,1377,Liquidambar yunnanensis,77134714-1,Altingiaceae,Liquidambar,yunnanensis,,False,Altingia yunnanensis
4251953,1422,Liquidambar styraciflua,430718-1,Altingiaceae,Liquidambar,styraciflua,,False,Liquidambar styraciflua
4251945,1380,Liquidambar acalycina,430700-1,Altingiaceae,Liquidambar,acalycina,,False,Liquidambar acalycina
4251950,1389,Liquidambar orientalis,430714-1,Altingiaceae,Liquidambar,orientalis,,False,Liquidambar orientalis
4240094,1389,Alzatea verticillata,30130749-2,Alzateaceae,Alzatea,verticillata,,False,Alzatea verticillata
4234150,1356,Chenopodium sp.,56045-2,Amaranthaceae,Chenopodium,,boscianum,True,Chenopodium album
4234264,1338,Bassia pilosa,77110326-1,Amaranthaceae,Bassia,pilosa,,False,Panderia pilosa
5584748,1341,Chenopodium sp.,56045-2,Amaranthaceae,Chenopodium,,boscianum,True,Chenopodium album
5567980,1335,Haloxylon salicornicum,165853-1,Amaranthaceae,Haloxylon,salicornicum,,False,Hammada articulata
4234178,1338,Corispermum aralocaspicum,165361-1,Amaranthaceae,Corispermum,aralocaspicum,,False,Corispermum orientale
4234208,1338,Girgensohnia oppositiflora,165629-1,Amaranthaceae,Girgensohnia,oppositiflora,,False,Girgensohnia oppositiflora
4234318,1338,Salicornia utahensis,225563-2,Amaranthaceae,Salicornia,utahensis,,False,Salicornia utahensis
5553383,1314,Froelichia drummondii,106088-2,Amaranthaceae,Froelichia,drummondii,,False,Froelichia drummondii
4234262,1338,Oreobliton thesioides,166322-1,Amaranthaceae,Oreobliton,thesioides,,False,Oreobliton thesioides
4234192,1338,Dissocarpus paradoxus,165501-1,Amaranthaceae,Dissocarpus,paradoxus,,False,Dissocarpus paradoxus
4234188,1338,Corispermum tylocarpum,165467-1,Amaranthaceae,Corispermum,tylocarpum,,False,Corispermum tylocarpum
4234220,1338,Halimocnemis karelinii,165675-1,Amaranthaceae,Halimocnemis,karelinii,,False,Halimocnemis karelinii
4234140,1338,Celosia argentea,316350-2,Amaranthaceae,Celosia,argentea,,False,Celosia argentea
12783347,1428,Atriplex sp.,60448217-2,Amaranthaceae,Atriplex,,,True,Atriplex prostrata
5567988,1335,Pfaffia glomerata,191400-2,Amaranthaceae,Pfaffia,glomerata,,False,Pfaffia dunaliana
4234156,1338,Blitum virgatum,164548-1,Amaranthaceae,Blitum,virgatum,,False,Chenopodium foliosum
4234247,1338,Maireana brevifolia,166087-1,Amaranthaceae,Maireana,brevifolia,,False,Maireana brevifolia
12783334,1428,Atriplex longipes,163935-1,Amaranthaceae,Atriplex,longipes,,False,Atriplex longipes
4234127,1338,Bassia prostrata,60447623-2,Amaranthaceae,Bassia,prostrata,,False,Bassia prostrata
4234209,1338,Gomphrena elegans,60435-1,Amaranthaceae,Gomphrena,elegans,,False,Gomphrena elegans
4234263,1338,Tecticornia triandra,77086706-1,Amaranthaceae,Tecticornia,triandra,,False,Pachycornia triandra
5553378,1314,Alternanthera sp.,59222-1,Amaranthaceae,Alternanthera,,,True,Alternanthera ficoidea
4234285,1338,Salsola arbusculiformis,166666-1,Amaranthaceae,Salsola,arbusculiformis,,False,Salsola arbusculiformis
4234313,1338,Climacoptera sukaczevii,165345-1,Amaranthaceae,Climacoptera,sukaczevii,,False,Salsola sukaczevii
4234121,1338,Atriplex sp.,164113-1,Amaranthaceae,Atriplex,,,True,Atriplex rosea
4234219,1338,Atriplex verrucifera,164233-1,Amaranthaceae,Atriplex,verrucifera,,False,Halimione verrucifera
4234279,1338,Roycea divaricata,905139-1,Amaranthaceae,Roycea,divaricata,,False,Roycea divaricata
4234179,1338,Corispermum pamiricum,165427-1,Amaranthaceae,Corispermum,pamiricum,,False,Corispermum pamiricum
4234203,1281,Exomis microphylla,165605-1,Amaranthaceae,Exomis,microphylla,,False,Exomis microphylla
4234202,1338,Exomis microphylla,165605-1,Amaranthaceae,Exomis,microphylla,,False,Exomis microphylla
4234257,1338,Neokochia americana,60452624-2,Amaranthaceae,Neokochia,americana,,False,Neokochia americana
4234189,1338,Atriplex lanfrancoi,77108192-1,Amaranthaceae,Atriplex,lanfrancoi,,False,Cremnophyton lanfrancoi
4234215,1338,Grubovia dasyphylla,77110317-1,Amaranthaceae,Grubovia,dasyphylla,,False,Grubovia dasyphylla
4234074,1338,Alternanthera caracasana,327344-2,Amaranthaceae,Alternanthera,caracasana,,False,Alternanthera caracasana
4234073,1356,Alternanthera caracasana,327344-2,Amaranthaceae,Alternanthera,caracasana,,False,Alternanthera caracasana
4234066,1338,Achyranthes aspera,2468-2,Amaranthaceae,Achyranthes,aspera,,False,Achyranthes aspera
4234173,1338,Corispermum lehmannianum,165411-1,Amaranthaceae,Corispermum,lehmannianum,,False,Corispermum lehmannianum
4234141,1299,Celosia argentea,316350-2,Amaranthaceae,Celosia,argentea,,False,Celosia argentea
4234290,1338,Caroxylon dzhungaricum,77089184-1,Amaranthaceae,Caroxylon,dzhungaricum,,False,Salsola dshungarica
4234112,1338,Atriplex lampa,163907-1,Amaranthaceae,Atriplex,lampa,,False,Atriplex lampa
4234125,1338,Axyris prostrata,164277-1,Amaranthaceae,Axyris,prostrata,,False,Axyris prostrata
4234281,1338,Salicornia europaea,166520-1,Amaranthaceae,Salicornia,europaea,,False,Salicornia europaea
4234275,1338,Ptilotus manglesii,61279-1,Amaranthaceae,Ptilotus,manglesii,,False,Ptilotus manglesii
4234124,1338,Atriplex undulata,164223-1,Amaranthaceae,Atriplex,undulata,,False,Atriplex undulata
12783895,1428,Chenopodium suecicum,165253-1,Amaranthaceae,Chenopodium,suecicum,,False,Chenopodium suecicum
4234268,1338,Petrosimonia triandra,166376-1,Amaranthaceae,Petrosimonia,triandra,,False,Petrosimonia nigdeensis
4234272,1338,Polycnemum majus,328136-2,Amaranthaceae,Polycnemum,majus,,False,Polycnemum majus
4234253,1338,Micromonolepis pusilla,160350-2,Amaranthaceae,Micromonolepis,pusilla,,False,Micromonolepis pusilla
4234126,1377,Chenolea diffusa,164681-1,Amaranthaceae,Chenolea,diffusa,,False,Bassia diffusa
4234266,1338,Patellifolia procumbens,166355-1,Amaranthaceae,Patellifolia,procumbens,,False,Patellifolia patellaris
4234252,1338,Microgynoecium tibeticum,166152-1,Amaranthaceae,Microgynoecium,tibeticum,,False,Microgynoecium tibeticum
5567982,1335,Surreya diandra,77125830-1,Amaranthaceae,Surreya,diandra,,False,Hemichroa diandra
4234236,1338,Surreya diandra,77125830-1,Amaranthaceae,Surreya,diandra,,False,Hemichroa diandra
12784984,1428,Salicornia procumbens subsp. pojarkovae,77124118-1,Amaranthaceae,Salicornia,procumbens,pojarkovae,False,Salicornia pojarkovae
4234198,1338,Dysphania cristata,70029923-1,Amaranthaceae,Dysphania,cristata,,False,Dysphania cristata
4234299,1338,Salsola komarovii,166885-1,Amaranthaceae,Salsola,komarovii,,False,Salsola komarovii
4234287,1338,Salsola chinghaiensis,166731-1,Amaranthaceae,Salsola,chinghaiensis,,False,Salsola chinghaiensis
4234280,1338,Salicornia procumbens,166583-1,Amaranthaceae,Salicornia,procumbens,,False,Salicornia dolichostachya
4234169,1338,Corispermum dutreuilii,165379-1,Amaranthaceae,Corispermum,dutreuilii,,False,Corispermum dutreuilii
4234096,1332,Anabasis sp.,163391-1,Amaranthaceae,Anabasis,,,True,Anabasis articulata
4234166,1338,Corispermum confertum,165373-1,Amaranthaceae,Corispermum,confertum,,False,Corispermum confertum
4234138,1338,Calicorema capitata,59806-1,Amaranthaceae,Calicorema,capitata,,False,Calicorema capitata
4234207,1338,Girgensohnia oppositiflora,165629-1,Amaranthaceae,Girgensohnia,oppositiflora,,False,Girgensohnia oppositiflora
4234222,1338,Halocharis hispida,165737-1,Amaranthaceae,Halocharis,hispida,,False,Halocharis hispida
4234270,1338,Petrosimonia squarrosa,166375-1,Amaranthaceae,Petrosimonia,squarrosa,,False,Petrosimonia squarrosa
5553390,1314,Amaranthus asplundii,10608-2,Amaranthaceae,Amaranthus,asplundii,,False,Amaranthus asplundii
4234180,1338,Corispermum patelliforme,165429-1,Amaranthaceae,Corispermum,patelliforme,,False,Corispermum patelliforme
4234154,1338,Chenopodiastrum coronopus,77121008-1,Amaranthaceae,Chenopodiastrum,coronopus,,False,Chenopodium coronopus
4234213,1314,Grayia brandegeei,277759-2,Amaranthaceae,Grayia,brandegeei,,False,Grayia brandegeei
5567987,1335,Pedersenia volubilis,77112775-1,Amaranthaceae,Pedersenia,volubilis,,False,Pedersenia volubilis
4234113,1338,Atriplex lentiformis,1048190-2,Amaranthaceae,Atriplex,lentiformis,,False,Atriplex lentiformis
4234119,1338,Atriplex powellii,272944-2,Amaranthaceae,Atriplex,powellii,,False,Atriplex powellii
4234153,1338,Blitum bonus-henricus,30117327-2,Amaranthaceae,Blitum,bonus-henricus,,False,Chenopodium bonus-henricus
4234137,1338,Bosea yervamora,59770-1,Amaranthaceae,Bosea,yervamora,,False,Bosea yervamora
4234218,1338,Atriplex pedunculata,164046-1,Amaranthaceae,Atriplex,pedunculata,,False,Halimione pedunculata
4234165,1338,Corispermum chinganicum,165370-1,Amaranthaceae,Corispermum,chinganicum,,False,Corispermum chinganicum
5567985,1335,Nitrophila australis,170112-2,Amaranthaceae,Nitrophila,australis,,False,Nitrophila australis
4234277,1338,Chenopodium drummondii,77117831-1,Amaranthaceae,Chenopodium,drummondii,,False,Rhagodia drummondii
4234237,1338,Hermbstaedtia glauca,60690-1,Amaranthaceae,Hermbstaedtia,glauca,,False,Hermbstaedtia glauca
4234234,1338,Haloxylon tamariscifolium,165859-1,Amaranthaceae,Haloxylon,tamariscifolium,,False,Haloxylon tamariscifolium
4234348,1338,Teloxys aristata,1113636-2,Amaranthaceae,Teloxys,aristata,,False,Teloxys aristata
4234095,1338,Anabasis aphylla,163386-1,Amaranthaceae,Anabasis,aphylla,,False,Anabasis aphylla
4234094,1338,Anabasis aphylla,163386-1,Amaranthaceae,Anabasis,aphylla,,False,Anabasis aphylla
4234251,1338,Microcnemum coralloides,166150-1,Amaranthaceae,Microcnemum,coralloides,,False,Microcnemum coralloides
4234250,1224,Microcnemum coralloides,166150-1,Amaranthaceae,Microcnemum,coralloides,,False,Microcnemum coralloides
4234190,1338,Cycloloma atriplicifolium,73659-2,Amaranthaceae,Cycloloma,atriplicifolium,,False,Cycloloma atriplicifolium
4234240,1338,Iljinia regelii,165899-1,Amaranthaceae,Iljinia,regelii,,False,Iljinia regelii
4234307,1338,Salsola praecox,77115375-1,Amaranthaceae,Salsola,praecox,,False,Salsola praecox
4234336,1338,Suaeda sp.,1071140-2,Amaranthaceae,Suaeda,,,True,Suaeda maritima
4234284,1338,Xylosalsola arbuscula,972539-1,Amaranthaceae,Xylosalsola,arbuscula,,False,Salsola arbuscula
4234238,1215,Holmbergia tweediei,123540-2,Amaranthaceae,Holmbergia,tweediei,,False,Holmbergia tweedii
12783801,1428,Suaeda sp.,1071140-2,Amaranthaceae,Suaeda,,,True,Suaeda maritima
4234229,1338,Halostachys caspica,165827-1,Amaranthaceae,Halostachys,caspica,,False,Halostachys belangeriana
4234155,1338,Chenopodium desertorum subsp. anidiophyllum,921938-1,Amaranthaceae,Chenopodium,desertorum,anidiophyllum,False,Chenopodium desertorum subsp. anidiophyllum
4234227,1338,Halopeplis amplexicaulis,165793-1,Amaranthaceae,Halopeplis,amplexicaulis,,False,Halopeplis amplexicaulis
4234204,1338,Extriplex californica,77112321-1,Amaranthaceae,Extriplex,californica,,False,Extriplex californica
4234067,1356,Achyranthes aspera var. sicula,326789-2,Amaranthaceae,Achyranthes,aspera,sicula,False,Achyranthes aspera var. sicula
4234329,1338,Stutzia dioica,77112325-1,Amaranthaceae,Stutzia,dioica,,False,Stutzia dioica
4234230,1338,Halothamnus bottae,165835-1,Amaranthaceae,Halothamnus,bottae,,False,Halothamnus bottae
4234212,1338,Gomphrena serrata,112097-2,Amaranthaceae,Gomphrena,serrata,,False,Gomphrena serrata
4234199,1338,Dysphania glomulifera,912413-1,Amaranthaceae,Dysphania,glomulifera,,False,Dysphania glomulifera
4234157,1338,Chenopodium frutescens,164942-1,Amaranthaceae,Chenopodium,frutescens,,False,Chenopodium frutescens
4234143,1341,Celosia trigyna,327365-2,Amaranthaceae,Celosia,trigyna,,False,Celosia trigyna
4234104,1338,Archiatriplex nanpinensis,932911-1,Amaranthaceae,Archiatriplex,nanpinensis,,False,Archiatriplex nanpinensis
12783664,1428,Amaranthus retroflexus,10698-2,Amaranthaceae,Amaranthus,retroflexus,,False,Amaranthus retroflexus
5567989,1335,Psilotrichum scleranthum,61189-1,Amaranthaceae,Psilotrichum,scleranthum,,False,Psilotrichum africanum
4234214,1338,Grayia spinosa,1149624-2,Amaranthaceae,Grayia,spinosa,,False,Grayia spinosa
4234310,1343,Salsola tragus,307757-2,Amaranthaceae,Salsola,tragus,,False,Salsola ruthenica
4234309,1338,Salsola tragus,307757-2,Amaranthaceae,Salsola,tragus,,False,Salsola ruthenica
4234108,1338,Atriplex centralasiatica,163705-1,Amaranthaceae,Atriplex,centralasiatica,,False,Atriplex centralasiatica
