Locus,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name
6188948,553,Hypoestes forskaolii,941349-1,Acanthaceae,Hypoestes,forskaolii,,False,Hypoestes forskaolii
3404813,552,Mackaya bella,52245-1,Acanthaceae,Mackaya,bella,,False,Mackaya bella
7524515,567,Rungia pectinata,54799-1,Acanthaceae,Rungia,pectinata,,False,Rungia pectinata
4122691,552,Justicia valerii,133156-2,Acanthaceae,Justicia,valerii,,False,Justicia valerii
7544468,523,Thunbergia grandiflora,117460-3,Acanthaceae,Thunbergia,grandiflora,,False,Thunbergia grandiflora
4338497,553,Eranthemum sp.,60437272-2,Acanthaceae,Eranthemum,,,False,Eranthemum sp.
5557110,576,Acanthus mollis,44892-1,Acanthaceae,Acanthus,mollis,,False,Acanthus mollis
8161775,525,Hypoestes forskaolii,941349-1,Acanthaceae,Hypoestes,forskaolii,,False,Hypoestes forskaolii
6075176,552,Dianthera americana,78915-2,Acanthaceae,Dianthera,americana,,False,Justicia americana
8611928,570,Haplanthodes verticillata,49369-1,Acanthaceae,Haplanthodes,verticillata,,False,Haplanthodes verticillatus
6798631,546,Hypoestes floribunda,49895-1,Acanthaceae,Hypoestes,floribunda,,False,Hypoestes floribunda
5927394,529,Barleria trispinosa,46256-1,Acanthaceae,Barleria,trispinosa,,False,Barleria trispinosa
7414460,567,Nelsonia canescens,52558-1,Acanthaceae,Nelsonia,canescens,,False,Nelsonia canescens
3721135,552,Nelsonia canescens,52558-1,Acanthaceae,Nelsonia,canescens,,False,Nelsonia canescens
9043097,553,Graptophyllum pictum,49186-1,Acanthaceae,Graptophyllum,pictum,,False,Graptophyllum pictum
4122704,552,Avicennia bicolor,27225-2,Acanthaceae,Avicennia,bicolor,,False,Avicennia bicolor
3714936,552,Avicennia bicolor,27225-2,Acanthaceae,Avicennia,bicolor,,False,Avicennia bicolor
3562901,552,Justicia campylostemon,50440-1,Acanthaceae,Justicia,campylostemon,,False,Justicia camylostemon
8260531,576,Blepharis integrifolia,46538-1,Acanthaceae,Blepharis,integrifolia,,False,Blepharis repens
7554863,572,Ruellia tuberosa,54671-1,Acanthaceae,Ruellia,tuberosa,,False,Ruellia tuberosa
13108558,553,Hygrophila auriculata,49646-1,Acanthaceae,Hygrophila,auriculata,,False,Hygrophila schulli
4099494,552,Odontonema tubaeforme,172486-2,Acanthaceae,Odontonema,tubaeforme,,False,Odontonema tubaeforme
4099495,552,Odontonema tubaeforme,172486-2,Acanthaceae,Odontonema,tubaeforme,,False,Odontonema tubaeforme
3242885,552,Justicia sp.,50468-1,Acanthaceae,Justicia,,,True,Justicia carthaginensis
3237865,552,Ruspolia hypocrateriformis,54830-1,Acanthaceae,Ruspolia,hypocrateriformis,,False,Ruspolia hypocrateriformis
1378617,552,Justicia aconitiflora,77077391-1,Acanthaceae,Justicia,aconitiflora,,False,Duvernoia aconitiflora
7204270,538,Ruellia tuberosa,54671-1,Acanthaceae,Ruellia,tuberosa,,False,Ruellia tuberosa
3404539,552,Ruspolia hypocrateriformis,54830-1,Acanthaceae,Ruspolia,hypocrateriformis,,False,Ruspolia hypocrateriformis
3237828,522,Barleria albostellata,45842-1,Acanthaceae,Barleria,albostellata,,False,Barleria albostellata
7006237,544,Asystasia dalzelliana,45732-1,Acanthaceae,Asystasia,dalzelliana,,False,Asystasia dalzelliana
3242886,547,Justicia sp.,50468-1,Acanthaceae,Justicia,,,True,Justicia carthaginensis
3715017,552,Thunbergia grandiflora,117460-3,Acanthaceae,Thunbergia,grandiflora,,False,Thunbergia grandiflora
7619768,531,Avicennia officinalis,861138-1,Acanthaceae,Avicennia,officinalis,,False,Avicennia officinalis
6188955,553,Blepharis edulis,46503-1,Acanthaceae,Blepharis,edulis,,False,Blepharis edulis
6188954,553,Blepharis edulis,46503-1,Acanthaceae,Blepharis,edulis,,False,Blepharis edulis
5927398,533,Barleria delamerei,45937-1,Acanthaceae,Barleria,delamerei,,False,Barleria spinisepala
3563002,552,Sclerochiton kirkii,54995-1,Acanthaceae,Sclerochiton,kirkii,,False,Sclerochiton kirkii
6632289,570,Avicennia marina,861130-1,Acanthaceae,Avicennia,marina,,False,Avicennia marina
3611040,552,Avicennia germinans,861125-1,Acanthaceae,Avicennia,germinans,,False,Avicennia germinans
3611069,552,Avicennia germinans,861125-1,Acanthaceae,Avicennia,germinans,,False,Avicennia germinans
3404811,552,Anisotes longistrobus,77147174-1,Acanthaceae,Anisotes,longistrobus,,False,Metarungia longistrobus
3722562,552,Justicia brenesii,132809-2,Acanthaceae,Justicia,brenesii,,False,Justicia brenesii
13140625,553,Justicia anselliana,50294-1,Acanthaceae,Justicia,anselliana,,False,Justicia anselliana
3722561,552,Justicia brenesii,132809-2,Acanthaceae,Justicia,brenesii,,False,Justicia brenesii
6027067,579,Barleria prattensis,46144-1,Acanthaceae,Barleria,prattensis,,False,Barleria prattensis
5628984,527,Blepharis maderaspatensis,46553-1,Acanthaceae,Blepharis,maderaspatensis,,False,Blepharis maderaspatensis
6161749,576,Ruellia simplex,54585-1,Acanthaceae,Ruellia,simplex,,False,Ruellia tweediana
6188952,553,Justicia diclipteroides,50627-1,Acanthaceae,Justicia,diclipteroides,,False,Justicia diclipteroides
13140620,553,Justicia anselliana,50294-1,Acanthaceae,Justicia,anselliana,,False,Justicia anselliana
6188951,553,Justicia diclipteroides,50627-1,Acanthaceae,Justicia,diclipteroides,,False,Justicia diclipteroides
7080844,534,Rostellularia procumbens,53735-1,Acanthaceae,Rostellularia,procumbens,,False,Justicia japonica
3720909,552,Aphelandra aurantiaca,1053173-2,Acanthaceae,Aphelandra,aurantiaca,,False,Aphelandra aurantiaca
3722557,552,Aphelandra aurantiaca,1053173-2,Acanthaceae,Aphelandra,aurantiaca,,False,Aphelandra aurantiaca
4066214,575,Poikilacanthus bahiensis,970727-1,Acanthaceae,Poikilacanthus,bahiensis,,False,Poikilacanthus bahiensis
4247100,546,Ruellia simplex,54585-1,Acanthaceae,Ruellia,simplex,,False,Ruellia tweediana
4015148,552,Ruellia stemonacanthoides,54612-1,Acanthaceae,Ruellia,stemonacanthoides,,False,Ruellia stemonacanthoides
9597392,554,Justicia striata,51668-1,Acanthaceae,Justicia,striata,,False,Justicia striata
4015147,552,Ruellia stemonacanthoides,54612-1,Acanthaceae,Ruellia,stemonacanthoides,,False,Ruellia stemonacanthoides
7050775,552,Carlowrightia arizonica,46826-1,Acanthaceae,Carlowrightia,arizonica,,False,Carlowrightia arizonica
6583541,552,Justicia calyculata,50432-1,Acanthaceae,Justicia,calyculata,,False,Justicia calyculata
6583542,552,Justicia calyculata,50432-1,Acanthaceae,Justicia,calyculata,,False,Justicia calyculata
6258932,526,Ruellia patula,54401-1,Acanthaceae,Ruellia,patula,,False,Ruellia patula
4247098,546,Ruellia blechum,224052-2,Acanthaceae,Ruellia,blechum,,False,Ruellia blechum
7619762,527,Dyschoriste vagans,48222-1,Acanthaceae,Dyschoriste,vagans,,False,Dyschoriste vagans
6259308,524,Blepharis maderaspatensis,46553-1,Acanthaceae,Blepharis,maderaspatensis,,False,Blepharis maderaspatensis
8301184,572,Dicliptera paniculata,77079550-1,Acanthaceae,Dicliptera,paniculata,,False,Peristrophe paniculata
3242767,552,Justicia arborescens,302584-2,Acanthaceae,Justicia,arborescens,,False,Justicia arborecens
3242766,552,Justicia arborescens,302584-2,Acanthaceae,Justicia,arborescens,,False,Justicia arborecens
6671540,526,Barleria gracilispina,77109564-1,Acanthaceae,Barleria,gracilispina,,False,Barleria gracilispina
3292190,552,Justicia macrantha,320656-2,Acanthaceae,Justicia,macrantha,,False,Justicia macrantha
6671538,539,Barleria gracilispina,77109564-1,Acanthaceae,Barleria,gracilispina,,False,Barleria gracilispina
7544456,537,Barleria lupulina,46059-1,Acanthaceae,Barleria,lupulina,,False,Barleria lupulina
7524511,542,Barleria lupulina,46059-1,Acanthaceae,Barleria,lupulina,,False,Barleria lupulina
3722311,552,Ruellia terminalis,1014800-1,Acanthaceae,Ruellia,terminalis,,False,Ruellia metallica
3292188,552,Justicia macrantha,320656-2,Acanthaceae,Justicia,macrantha,,False,Justicia macrantha
9597391,559,Justicia striata,51668-1,Acanthaceae,Justicia,striata,,False,Justicia striata
3772185,552,Sclerochiton harveyanus,54992-1,Acanthaceae,Sclerochiton,harveyanus,,False,Sclerochiton harveyanus
6183288,562,Rhinacanthus nasutus,53554-1,Acanthaceae,Rhinacanthus,nasutus,,False,Rhinacanthus nasutus
5586644,552,Rhinacanthus nasutus,53554-1,Acanthaceae,Rhinacanthus,nasutus,,False,Rhinacanthus nasutus
6797686,552,Thunbergia coccinea,60460291-2,Acanthaceae,Thunbergia,coccinea,,False,Thunbergia coccinea
6798596,543,Graptophyllum excelsum,49177-1,Acanthaceae,Graptophyllum,excelsum,,False,Graptophyllum excelsum
6798910,534,Justicia santapaui,51550-1,Acanthaceae,Justicia,santapaui,,False,Justicia santapaui
5303864,568,Justicia adhatoda,50237-1,Acanthaceae,Justicia,adhatoda,,False,Adhatoda vesica
4261284,525,Pangium edule,111972-1,Achariaceae,Pangium,edule,,False,Pangium edule
4261285,520,Pangium edule,111972-1,Achariaceae,Pangium,edule,,False,Pangium edule
1378714,552,Xylotheca kraussiana,112183-1,Achariaceae,Xylotheca,kraussiana,,False,Xylotheca kraussiana
3498218,552,Xylotheca kraussiana,112183-1,Achariaceae,Xylotheca,kraussiana,,False,Xylotheca kraussiana
3806719,552,Rawsonia lucida,112018-1,Achariaceae,Rawsonia,lucida,,False,Rawsonia lucida
3743651,552,Camptostylus mannii,365027-1,Achariaceae,Camptostylus,mannii,,False,Oncoba mannii
6798342,546,Ryparosa kurrangii,77076046-1,Achariaceae,Ryparosa,kurrangii,,False,Ryparosa kurrangii
8591392,576,Ryparosa sp.,147626-3,Achariaceae,Ryparosa,,,True,Ryparosa caesia
4263166,526,Erythrospermum candidum,365334-1,Achariaceae,Erythrospermum,candidum,,False,Erythrospermum candidum
6798164,546,Baileyoxylon lanceolatum,364940-1,Achariaceae,Baileyoxylon,lanceolatum,,False,Baileyoxylon lanceolatum
4263169,526,Erythrospermum candidum,365334-1,Achariaceae,Erythrospermum,candidum,,False,Erythrospermum candidum
3562958,552,Xylotheca tettensis,366153-1,Achariaceae,Xylotheca,tettensis,,False,Xylotheca tettensis
3573440,552,Caloncoba glauca,365014-1,Achariaceae,Caloncoba,glauca,,False,Oncoba glauca
3743652,552,Caloncoba glauca,365014-1,Achariaceae,Caloncoba,glauca,,False,Oncoba glauca
4261817,522,Ryparosa javanica,147626-3,Achariaceae,Ryparosa,javanica,,False,Ryparosa javanica
3743655,530,Scottellia klaineana,112094-1,Achariaceae,Scottellia,klaineana,,False,Scottellia klaineana
3404833,552,Kiggelaria africana,111770-1,Achariaceae,Kiggelaria,africana,,False,Kiggelaria africana
3562883,552,Kiggelaria africana,111770-1,Achariaceae,Kiggelaria,africana,,False,Kiggelaria africana
7194425,567,Achatocarpus gracilis,2261-2,Achatocarpaceae,Achatocarpus,gracilis,,False,Achatocarpus gracilis
7194426,561,Achatocarpus gracilis,2261-2,Achatocarpaceae,Achatocarpus,gracilis,,False,Achatocarpus gracilis
4744763,552,Acorus calamus var. americanus,60458986-2,Acoraceae,Acorus,calamus,americanus,False,Acorus americanus
4744738,552,Acorus calamus var. americanus,60458986-2,Acoraceae,Acorus,calamus,americanus,False,Acorus americanus
4274726,549,Acorus calamus,84009-1,Acoraceae,Acorus,calamus,,False,Acorus calamus
4274737,549,Acorus gramineus,84019-1,Acoraceae,Acorus,gramineus,,False,Acorus gramineus
6212048,552,Acorus calamus,84009-1,Acoraceae,Acorus,calamus,,False,Acorus calamus
9037998,535,Saurauia fimbriata,56951-1,Actinidiaceae,Saurauia,fimbriata,,False,Saurauia fimbriata
7066562,552,Actinidia arguta,316460-1,Actinidiaceae,Actinidia,arguta,,False,Actinidia arguta
3370999,552,Saurauia montana,829369-1,Actinidiaceae,Saurauia,montana,,False,Saurauia montana
3371000,552,Saurauia montana,829369-1,Actinidiaceae,Saurauia,montana,,False,Saurauia montana
9043125,553,Saurauia conferta,829312-1,Actinidiaceae,Saurauia,conferta,,False,Saurauia conferta
9043127,553,Saurauia conferta,829312-1,Actinidiaceae,Saurauia,conferta,,False,Saurauia conferta
9044926,553,Saurauia fimbriata,56951-1,Actinidiaceae,Saurauia,fimbriata,,False,Saurauia fimbriata
6798456,552,Saurauia andreana,829288-1,Actinidiaceae,Saurauia,andreana,,False,Saurauia andreana
7066305,552,Actinidia arguta,316460-1,Actinidiaceae,Actinidia,arguta,,False,Actinidia arguta
9043094,553,Saurauia poolei,56997-1,Actinidiaceae,Saurauia,poolei,,False,Saurauia poolei
6797660,552,Actinidia sp.,38999-1,Actinidiaceae,Actinidia,,,False,Actinidia sp. MR-2013
9044889,553,Saurauia purgans,57004-1,Actinidiaceae,Saurauia,purgans,,False,Saurauia purgans
9043850,553,Saurauia poolei,56997-1,Actinidiaceae,Saurauia,poolei,,False,Saurauia poolei
9043118,553,Saurauia congestiflora,56936-1,Actinidiaceae,Saurauia,congestiflora,,False,Saurauia congestiflora
6800593,567,Delosperma rogersii,361552-1,Aizoaceae,Delosperma,rogersii,,False,Delosperma rogersii
6188980,553,Delosperma nakurense,361530-1,Aizoaceae,Delosperma,nakurense,,False,Delosperma nakurense
7050903,552,Malephora crocea,1011059-2,Aizoaceae,Malephora,crocea,,False,Malephora crocea
7050744,552,Malephora luteola,362525-1,Aizoaceae,Malephora,luteola,,False,Malephora luteola
6800589,564,Delosperma sp.,30416604-2,Aizoaceae,Delosperma,,,False,Delosperma sp. OPC-2014c
3921723,552,Disphyma crassifolium,361626-1,Aizoaceae,Disphyma,crassifolium,,False,Disphyma crassifolium
6188982,553,Delosperma nakurense,361530-1,Aizoaceae,Delosperma,nakurense,,False,Delosperma nakurense
3921564,552,Tetragonia fruticosa,364744-1,Aizoaceae,Tetragonia,fruticosa,,False,Tetragonia fruticosa
6800585,561,Delosperma bosserianum,57381-1,Aizoaceae,Delosperma,bosserianum,,False,Delosperma bosseranum
7050721,552,Aizoon pubescens,322562-2,Aizoaceae,Aizoon,pubescens,,False,Galenia pubescens
7050901,552,Sesuvium humifusum,77163018-1,Aizoaceae,Sesuvium,humifusum,,False,Cypselea humifusa
4163396,552,Tetragonia fruticosa,364744-1,Aizoaceae,Tetragonia,fruticosa,,False,Tetragonia fruticosa
6800592,564,Delosperma macrostigma,361524-1,Aizoaceae,Delosperma,macrostigma,,False,Delosperma macrostigma
6800601,570,Delosperma sp.,30416604-2,Aizoaceae,Delosperma,,,False,Delosperma sp. Burgoyne 24-May-2013
8054110,552,Mesembryanthemum nodiflorum,363203-1,Aizoaceae,Mesembryanthemum,nodiflorum,,False,Mesembryanthemum nodiflorum
8054114,552,Carpobrotus chilensis,47672-2,Aizoaceae,Carpobrotus,chilensis,,False,Carpobrotus chilensis
3921708,552,Mesembryanthemum crystallinum,362764-1,Aizoaceae,Mesembryanthemum,crystallinum,,False,Mesembryanthemum cristallinum
3921709,552,Mesembryanthemum crystallinum,362764-1,Aizoaceae,Mesembryanthemum,crystallinum,,False,Mesembryanthemum crystallinum
3921016,552,Stoeberia utilis,982082-1,Aizoaceae,Stoeberia,utilis,,False,Stoeberia utilis
7050922,552,Lampranthus tenuifolius,362343-1,Aizoaceae,Lampranthus,tenuifolius,,False,Lampranthus tenuifolius
7050925,552,Trianthema portulacastrum,322565-2,Aizoaceae,Trianthema,portulacastrum,,False,Trianthema portulacastrum
6800595,570,Fenestraria rhopalophylla,361859-1,Aizoaceae,Fenestraria,rhopalophylla,,False,Fenestraria rhopalophylla
8274076,525,Tetragonia acanthocarpa,364723-1,Aizoaceae,Tetragonia,acanthocarpa,,False,Tetragonia acanthocarpa
8274069,522,Tetragonia acanthocarpa,364723-1,Aizoaceae,Tetragonia,acanthocarpa,,False,Tetragonia acanthocarpa
7050757,552,Lampranthus coccineus,362183-1,Aizoaceae,Lampranthus,coccineus,,False,Lampranthus coccineus
8054139,552,Tetragonia tetragonoides,364795-1,Aizoaceae,Tetragonia,tetragonoides,,False,Tetragonia tetragonioides
8054136,552,Sesuvium verrucosum,322563-2,Aizoaceae,Sesuvium,verrucosum,,False,Sesuvium verrucosum
3921579,552,Conicosia pugioniformis,361025-1,Aizoaceae,Conicosia,pugioniformis,,False,Conicosia pugioniformis
6800594,567,Schwantesia ruedebuschii,364589-1,Aizoaceae,Schwantesia,ruedebuschii,,False,Schwantesia ruedebuschii
3534191,542,Sagittaria sagittifolia,30074004-2,Alismataceae,Sagittaria,sagittifolia,,False,Sagittaria sagittifolia
6121657,552,Sagittaria sagittifolia,30074004-2,Alismataceae,Sagittaria,sagittifolia,,False,Sagittaria sagittifolia
7467866,553,Sagittaria cristata,58479-1,Alismataceae,Sagittaria,cristata,,False,Sagittaria cristata
6180948,546,Limnophyton obtusifolium,58415-1,Alismataceae,Limnophyton,obtusifolium,,False,Limnophyton obtusifolium
4093155,552,Limnocharis laforestii,279668-2,Alismataceae,Limnocharis,laforestii,,False,Limnocharis laforestii
4762837,552,Alisma subcordatum,8509-2,Alismataceae,Alisma,subcordatum,,False,Alisma subcordatum
4822341,552,Alisma subcordatum,8509-2,Alismataceae,Alisma,subcordatum,,False,Alisma subcordatum
5637859,552,Sagittaria latifolia,225280-2,Alismataceae,Sagittaria,latifolia,,False,Sagittaria latifolia
4093157,552,Limnocharis laforestii,279668-2,Alismataceae,Limnocharis,laforestii,,False,Limnocharis laforestii
5292189,566,Sagittaria latifolia,225280-2,Alismataceae,Sagittaria,latifolia,,False,Sagittaria latifolia
6295289,542,Alisma lanceolatum,1047073-2,Alismataceae,Alisma,lanceolatum,,False,Alisma lanceolatum
6295779,542,Alisma lanceolatum,1047073-2,Alismataceae,Alisma,lanceolatum,,False,Alisma lanceolatum
3534641,542,Baldellia ranunculoides,58276-1,Alismataceae,Baldellia,ranunculoides,,False,Baldellia ranunculoides
6198816,552,Alisma wahlenbergii,60449258-2,Alismataceae,Alisma,wahlenbergii,,False,Alisma wahlenbergii
6198564,552,Alisma wahlenbergii,60449258-2,Alismataceae,Alisma,wahlenbergii,,False,Alisma wahlenbergii
4463050,542,Luronium natans,58435-1,Alismataceae,Luronium,natans,,False,Luronium natans
4461901,542,Luronium natans,58435-1,Alismataceae,Luronium,natans,,False,Luronium natans
7467886,546,Sagittaria cristata,58479-1,Alismataceae,Sagittaria,cristata,,False,Sagittaria cristata
4620264,552,Sagittaria cuneata,225232-2,Alismataceae,Sagittaria,cuneata,,False,Sagittaria cuneata
5782304,551,Sagittaria cuneata,225232-2,Alismataceae,Sagittaria,cuneata,,False,Sagittaria cuneata
7985687,553,Sagittaria montevidensis,58531-1,Alismataceae,Sagittaria,montevidensis,,False,Sagittaria montevidensis
7985678,553,Sagittaria montevidensis,58531-1,Alismataceae,Sagittaria,montevidensis,,False,Sagittaria montevidensis
7053504,552,Echinodorus berteroi,88149-2,Alismataceae,Echinodorus,berteroi,,False,Echinodorus berteroi
4822362,552,Alisma triviale,8516-2,Alismataceae,Alisma,triviale,,False,Alisma triviale
6121594,552,Alisma plantago-aquatica,30019518-2,Alismataceae,Alisma,plantago-aquatica,,False,Alisma plantago-aquatica
6121650,552,Sagittaria sp.,225247-2,Alismataceae,Sagittaria,,,True,Sagittaria natans
4762806,552,Sagittaria rigida,58566-1,Alismataceae,Sagittaria,rigida,,False,Sagittaria rigida
4762815,552,Sagittaria rigida,58566-1,Alismataceae,Sagittaria,rigida,,False,Sagittaria rigida
6121679,552,Alisma plantago-aquatica,30019518-2,Alismataceae,Alisma,plantago-aquatica,,False,Alisma plantago-aquatica
7053503,552,Alisma triviale,8516-2,Alismataceae,Alisma,triviale,,False,Alisma triviale
4762858,552,Sagittaria graminea,225249-2,Alismataceae,Sagittaria,graminea,,False,Sagittaria graminea
6121601,552,Sagittaria sp.,225247-2,Alismataceae,Sagittaria,,,True,Sagittaria natans
6295586,542,Damasonium alisma,58296-1,Alismataceae,Damasonium,alisma,,False,Damasonium alisma
6295435,542,Alisma gramineum,77097302-1,Alismataceae,Alisma,gramineum,,False,Alisma gramineum
4762840,552,Sagittaria graminea,225249-2,Alismataceae,Sagittaria,graminea,,False,Sagittaria graminea
5782301,551,Alisma gramineum,77097302-1,Alismataceae,Alisma,gramineum,,False,Alisma gramineum
4932877,552,Baldellia repens,77108639-1,Alismataceae,Baldellia,repens,,False,Baldellia repens
4762862,552,Sagittaria brevirostra,225221-2,Alismataceae,Sagittaria,brevirostra,,False,Sagittaria brevirostra
6798100,552,Crispiloba disperma,913843-1,Alseuosmiaceae,Crispiloba,disperma,,False,Crispiloba disperma
5564533,570,Alstroemeria umbellata,62642-1,Alstroemeriaceae,Alstroemeria,umbellata,,False,Alstroemeria umbellata
8034526,552,Liquidambar styraciflua,430718-1,Altingiaceae,Liquidambar,styraciflua,,False,Liquidambar styraciflua
4251947,537,Liquidambar formosana,430709-1,Altingiaceae,Liquidambar,formosana,,False,Liquidambar formosana
6671790,523,Liquidambar styraciflua,430718-1,Altingiaceae,Liquidambar,styraciflua,,False,Liquidambar styraciflua
6671557,521,Psilotrichum elliotii,61156-1,Amaranthaceae,Psilotrichum,elliotii,,False,Psilotrichum elliotii
6181530,553,Suaeda sp.,167517-1,Amaranthaceae,Suaeda,,,True,Suaeda nudiflora
6798821,546,Amaranthus sp.,327387-2,Amaranthaceae,Amaranthus,,,True,Amaranthus albus
6161758,566,Amaranthus tricolor,327386-2,Amaranthaceae,Amaranthus,tricolor,,False,Amaranthus tricolor
7050856,552,Amaranthus sp.,327387-2,Amaranthaceae,Amaranthus,,,True,Amaranthus albus
4779079,552,Amaranthus cruentus,10631-2,Amaranthaceae,Amaranthus,cruentus,,False,Amaranthus cruentus
9812075,552,Gomphrena globosa,327333-2,Amaranthaceae,Gomphrena,globosa,,False,Gomphrena globosa
